Date,Searching_Number,Country,Time_Frame,Keyword,Language,Regions
2023-03-12,0,Austria,3-m,Machine learning,en,Europe
2023-03-13,0,Austria,3-m,Machine learning,en,Europe
2023-03-14,24,Austria,3-m,Machine learning,en,Europe
2023-03-15,100,Austria,3-m,Machine learning,en,Europe
2023-03-16,0,Austria,3-m,Machine learning,en,Europe
2023-03-17,0,Austria,3-m,Machine learning,en,Europe
2023-03-18,0,Austria,3-m,Machine learning,en,Europe
2023-03-19,0,Austria,3-m,Machine learning,en,Europe
2023-03-20,15,Austria,3-m,Machine learning,en,Europe
2023-03-21,34,Austria,3-m,Machine learning,en,Europe
2023-03-22,0,Austria,3-m,Machine learning,en,Europe
2023-03-23,36,Austria,3-m,Machine learning,en,Europe
2023-03-24,34,Austria,3-m,Machine learning,en,Europe
2023-03-25,0,Austria,3-m,Machine learning,en,Europe
2023-03-26,0,Austria,3-m,Machine learning,en,Europe
2023-03-27,0,Austria,3-m,Machine learning,en,Europe
2023-03-28,57,Austria,3-m,Machine learning,en,Europe
2023-03-29,35,Austria,3-m,Machine learning,en,Europe
2023-03-30,19,Austria,3-m,Machine learning,en,Europe
2023-03-31,18,Austria,3-m,Machine learning,en,Europe
2023-04-01,0,Austria,3-m,Machine learning,en,Europe
2023-04-02,35,Austria,3-m,Machine learning,en,Europe
2023-04-03,26,Austria,3-m,Machine learning,en,Europe
2023-04-04,0,Austria,3-m,Machine learning,en,Europe
2023-04-05,34,Austria,3-m,Machine learning,en,Europe
2023-04-06,0,Austria,3-m,Machine learning,en,Europe
2023-04-07,0,Austria,3-m,Machine learning,en,Europe
2023-04-08,0,Austria,3-m,Machine learning,en,Europe
2023-04-09,0,Austria,3-m,Machine learning,en,Europe
2023-04-10,0,Austria,3-m,Machine learning,en,Europe
2023-04-11,57,Austria,3-m,Machine learning,en,Europe
2023-04-12,0,Austria,3-m,Machine learning,en,Europe
2023-04-13,26,Austria,3-m,Machine learning,en,Europe
2023-04-14,0,Austria,3-m,Machine learning,en,Europe
2023-04-15,0,Austria,3-m,Machine learning,en,Europe
2023-04-16,0,Austria,3-m,Machine learning,en,Europe
2023-04-17,25,Austria,3-m,Machine learning,en,Europe
2023-04-18,23,Austria,3-m,Machine learning,en,Europe
2023-04-19,0,Austria,3-m,Machine learning,en,Europe
2023-04-20,0,Austria,3-m,Machine learning,en,Europe
2023-04-21,19,Austria,3-m,Machine learning,en,Europe
2023-04-22,0,Austria,3-m,Machine learning,en,Europe
2023-04-23,0,Austria,3-m,Machine learning,en,Europe
2023-04-24,0,Austria,3-m,Machine learning,en,Europe
2023-04-25,32,Austria,3-m,Machine learning,en,Europe
2023-04-26,0,Austria,3-m,Machine learning,en,Europe
2023-04-27,36,Austria,3-m,Machine learning,en,Europe
2023-04-28,21,Austria,3-m,Machine learning,en,Europe
2023-04-29,0,Austria,3-m,Machine learning,en,Europe
2023-04-30,0,Austria,3-m,Machine learning,en,Europe
2023-05-01,0,Austria,3-m,Machine learning,en,Europe
2023-05-02,30,Austria,3-m,Machine learning,en,Europe
2023-05-03,43,Austria,3-m,Machine learning,en,Europe
2023-05-04,49,Austria,3-m,Machine learning,en,Europe
2023-05-05,72,Austria,3-m,Machine learning,en,Europe
2023-05-06,25,Austria,3-m,Machine learning,en,Europe
2023-05-07,27,Austria,3-m,Machine learning,en,Europe
2023-05-08,45,Austria,3-m,Machine learning,en,Europe
2023-05-09,0,Austria,3-m,Machine learning,en,Europe
2023-05-10,27,Austria,3-m,Machine learning,en,Europe
2023-05-11,28,Austria,3-m,Machine learning,en,Europe
2023-05-12,37,Austria,3-m,Machine learning,en,Europe
2023-05-13,0,Austria,3-m,Machine learning,en,Europe
2023-05-14,25,Austria,3-m,Machine learning,en,Europe
2023-02-18,0,Norway,3-m,Machine learning,en,Europe
2023-02-19,0,Norway,3-m,Machine learning,en,Europe
2023-02-20,72,Norway,3-m,Machine learning,en,Europe
2023-02-21,0,Norway,3-m,Machine learning,en,Europe
2023-02-22,61,Norway,3-m,Machine learning,en,Europe
2023-02-23,30,Norway,3-m,Machine learning,en,Europe
2023-02-24,0,Norway,3-m,Machine learning,en,Europe
2023-02-25,0,Norway,3-m,Machine learning,en,Europe
2023-02-26,28,Norway,3-m,Machine learning,en,Europe
2023-02-27,66,Norway,3-m,Machine learning,en,Europe
2023-02-28,34,Norway,3-m,Machine learning,en,Europe
2023-03-01,0,Norway,3-m,Machine learning,en,Europe
2023-03-02,0,Norway,3-m,Machine learning,en,Europe
2023-03-03,63,Norway,3-m,Machine learning,en,Europe
2023-03-04,0,Norway,3-m,Machine learning,en,Europe
2023-03-05,44,Norway,3-m,Machine learning,en,Europe
2023-03-06,75,Norway,3-m,Machine learning,en,Europe
2023-03-07,0,Norway,3-m,Machine learning,en,Europe
2023-03-08,41,Norway,3-m,Machine learning,en,Europe
2023-03-09,28,Norway,3-m,Machine learning,en,Europe
2023-03-10,61,Norway,3-m,Machine learning,en,Europe
2023-03-11,39,Norway,3-m,Machine learning,en,Europe
2023-03-12,0,Norway,3-m,Machine learning,en,Europe
2023-03-13,0,Norway,3-m,Machine learning,en,Europe
2023-03-14,77,Norway,3-m,Machine learning,en,Europe
2023-03-15,45,Norway,3-m,Machine learning,en,Europe
2023-03-16,0,Norway,3-m,Machine learning,en,Europe
2023-03-17,92,Norway,3-m,Machine learning,en,Europe
2023-03-18,26,Norway,3-m,Machine learning,en,Europe
2023-03-19,0,Norway,3-m,Machine learning,en,Europe
2023-03-20,0,Norway,3-m,Machine learning,en,Europe
2023-03-21,35,Norway,3-m,Machine learning,en,Europe
2023-03-22,31,Norway,3-m,Machine learning,en,Europe
2023-03-23,28,Norway,3-m,Machine learning,en,Europe
2023-03-24,0,Norway,3-m,Machine learning,en,Europe
2023-03-25,0,Norway,3-m,Machine learning,en,Europe
2023-03-26,0,Norway,3-m,Machine learning,en,Europe
2023-03-27,0,Norway,3-m,Machine learning,en,Europe
2023-03-28,28,Norway,3-m,Machine learning,en,Europe
2023-03-29,25,Norway,3-m,Machine learning,en,Europe
2023-03-30,0,Norway,3-m,Machine learning,en,Europe
2023-03-31,0,Norway,3-m,Machine learning,en,Europe
2023-04-01,30,Norway,3-m,Machine learning,en,Europe
2023-04-02,35,Norway,3-m,Machine learning,en,Europe
2023-04-03,100,Norway,3-m,Machine learning,en,Europe
2023-04-04,30,Norway,3-m,Machine learning,en,Europe
2023-04-05,47,Norway,3-m,Machine learning,en,Europe
2023-04-06,47,Norway,3-m,Machine learning,en,Europe
2023-04-07,0,Norway,3-m,Machine learning,en,Europe
2023-04-08,0,Norway,3-m,Machine learning,en,Europe
2023-04-09,0,Norway,3-m,Machine learning,en,Europe
2023-04-10,61,Norway,3-m,Machine learning,en,Europe
2023-04-11,0,Norway,3-m,Machine learning,en,Europe
2023-04-12,94,Norway,3-m,Machine learning,en,Europe
2023-04-13,31,Norway,3-m,Machine learning,en,Europe
2023-04-14,25,Norway,3-m,Machine learning,en,Europe
2023-04-15,0,Norway,3-m,Machine learning,en,Europe
2023-04-16,0,Norway,3-m,Machine learning,en,Europe
2023-04-17,80,Norway,3-m,Machine learning,en,Europe
2023-04-18,0,Norway,3-m,Machine learning,en,Europe
2023-04-19,0,Norway,3-m,Machine learning,en,Europe
2023-04-20,70,Norway,3-m,Machine learning,en,Europe
2023-04-21,0,Norway,3-m,Machine learning,en,Europe
2023-04-22,32,Norway,3-m,Machine learning,en,Europe
2023-04-23,0,Norway,3-m,Machine learning,en,Europe
2023-04-24,52,Norway,3-m,Machine learning,en,Europe
2023-04-25,52,Norway,3-m,Machine learning,en,Europe
2023-04-26,36,Norway,3-m,Machine learning,en,Europe
2023-04-27,0,Norway,3-m,Machine learning,en,Europe
2023-04-28,0,Norway,3-m,Machine learning,en,Europe
2023-04-29,26,Norway,3-m,Machine learning,en,Europe
2023-04-30,31,Norway,3-m,Machine learning,en,Europe
2023-05-01,0,Norway,3-m,Machine learning,en,Europe
2023-05-02,0,Norway,3-m,Machine learning,en,Europe
2023-05-03,0,Norway,3-m,Machine learning,en,Europe
2023-05-04,0,Norway,3-m,Machine learning,en,Europe
2023-05-05,29,Norway,3-m,Machine learning,en,Europe
2023-05-06,48,Norway,3-m,Machine learning,en,Europe
2023-05-07,52,Norway,3-m,Machine learning,en,Europe
2023-05-08,24,Norway,3-m,Machine learning,en,Europe
2023-05-09,0,Norway,3-m,Machine learning,en,Europe
2023-05-10,0,Norway,3-m,Machine learning,en,Europe
2023-05-11,0,Norway,3-m,Machine learning,en,Europe
2023-05-12,0,Norway,3-m,Machine learning,en,Europe
2023-05-13,0,Norway,3-m,Machine learning,en,Europe
2023-05-14,23,Norway,3-m,Machine learning,en,Europe
2023-02-18,17,United Arab Emirates,3-m,Machine learning,en,Asia
2023-02-19,18,United Arab Emirates,3-m,Machine learning,en,Asia
2023-02-20,71,United Arab Emirates,3-m,Machine learning,en,Asia
2023-02-21,28,United Arab Emirates,3-m,Machine learning,en,Asia
2023-02-22,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-02-23,19,United Arab Emirates,3-m,Machine learning,en,Asia
2023-02-24,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-02-25,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-02-26,21,United Arab Emirates,3-m,Machine learning,en,Asia
2023-02-27,22,United Arab Emirates,3-m,Machine learning,en,Asia
2023-02-28,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-01,30,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-02,29,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-03,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-04,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-05,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-06,25,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-07,47,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-08,37,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-09,17,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-10,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-11,19,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-12,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-13,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-14,18,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-15,34,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-16,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-17,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-18,23,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-19,19,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-20,30,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-21,34,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-22,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-23,46,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-24,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-25,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-26,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-27,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-28,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-29,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-30,19,United Arab Emirates,3-m,Machine learning,en,Asia
2023-03-31,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-01,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-02,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-03,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-04,46,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-05,23,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-06,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-07,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-08,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-09,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-10,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-11,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-12,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-13,60,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-14,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-15,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-16,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-17,39,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-18,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-19,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-20,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-21,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-22,100,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-23,37,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-24,54,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-25,27,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-26,23,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-27,43,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-28,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-29,46,United Arab Emirates,3-m,Machine learning,en,Asia
2023-04-30,17,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-01,24,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-02,67,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-03,30,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-04,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-05,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-06,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-07,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-08,31,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-09,60,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-10,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-11,13,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-12,32,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-13,40,United Arab Emirates,3-m,Machine learning,en,Asia
2023-05-14,0,United Arab Emirates,3-m,Machine learning,en,Asia
2023-02-18,37,Nigeria,3-m,Machine learning,en,Africa
2023-02-19,37,Nigeria,3-m,Machine learning,en,Africa
2023-02-20,68,Nigeria,3-m,Machine learning,en,Africa
2023-02-21,37,Nigeria,3-m,Machine learning,en,Africa
2023-02-22,30,Nigeria,3-m,Machine learning,en,Africa
2023-02-23,41,Nigeria,3-m,Machine learning,en,Africa
2023-02-24,21,Nigeria,3-m,Machine learning,en,Africa
2023-02-25,29,Nigeria,3-m,Machine learning,en,Africa
2023-02-26,0,Nigeria,3-m,Machine learning,en,Africa
2023-02-27,31,Nigeria,3-m,Machine learning,en,Africa
2023-02-28,26,Nigeria,3-m,Machine learning,en,Africa
2023-03-01,0,Nigeria,3-m,Machine learning,en,Africa
2023-03-02,26,Nigeria,3-m,Machine learning,en,Africa
2023-03-03,0,Nigeria,3-m,Machine learning,en,Africa
2023-03-04,0,Nigeria,3-m,Machine learning,en,Africa
2023-03-05,0,Nigeria,3-m,Machine learning,en,Africa
2023-03-06,63,Nigeria,3-m,Machine learning,en,Africa
2023-03-07,43,Nigeria,3-m,Machine learning,en,Africa
2023-03-08,46,Nigeria,3-m,Machine learning,en,Africa
2023-03-09,0,Nigeria,3-m,Machine learning,en,Africa
2023-03-10,39,Nigeria,3-m,Machine learning,en,Africa
2023-03-11,51,Nigeria,3-m,Machine learning,en,Africa
2023-03-12,53,Nigeria,3-m,Machine learning,en,Africa
2023-03-13,29,Nigeria,3-m,Machine learning,en,Africa
2023-03-14,26,Nigeria,3-m,Machine learning,en,Africa
2023-03-15,26,Nigeria,3-m,Machine learning,en,Africa
2023-03-16,0,Nigeria,3-m,Machine learning,en,Africa
2023-03-17,23,Nigeria,3-m,Machine learning,en,Africa
2023-03-18,20,Nigeria,3-m,Machine learning,en,Africa
2023-03-19,26,Nigeria,3-m,Machine learning,en,Africa
2023-03-20,0,Nigeria,3-m,Machine learning,en,Africa
2023-03-21,28,Nigeria,3-m,Machine learning,en,Africa
2023-03-22,78,Nigeria,3-m,Machine learning,en,Africa
2023-03-23,38,Nigeria,3-m,Machine learning,en,Africa
2023-03-24,60,Nigeria,3-m,Machine learning,en,Africa
2023-03-25,43,Nigeria,3-m,Machine learning,en,Africa
2023-03-26,60,Nigeria,3-m,Machine learning,en,Africa
2023-03-27,89,Nigeria,3-m,Machine learning,en,Africa
2023-03-28,93,Nigeria,3-m,Machine learning,en,Africa
2023-03-29,34,Nigeria,3-m,Machine learning,en,Africa
2023-03-30,55,Nigeria,3-m,Machine learning,en,Africa
2023-03-31,39,Nigeria,3-m,Machine learning,en,Africa
2023-04-01,0,Nigeria,3-m,Machine learning,en,Africa
2023-04-02,21,Nigeria,3-m,Machine learning,en,Africa
2023-04-03,56,Nigeria,3-m,Machine learning,en,Africa
2023-04-04,19,Nigeria,3-m,Machine learning,en,Africa
2023-04-05,68,Nigeria,3-m,Machine learning,en,Africa
2023-04-06,46,Nigeria,3-m,Machine learning,en,Africa
2023-04-07,28,Nigeria,3-m,Machine learning,en,Africa
2023-04-08,43,Nigeria,3-m,Machine learning,en,Africa
2023-04-09,30,Nigeria,3-m,Machine learning,en,Africa
2023-04-10,78,Nigeria,3-m,Machine learning,en,Africa
2023-04-11,57,Nigeria,3-m,Machine learning,en,Africa
2023-04-12,63,Nigeria,3-m,Machine learning,en,Africa
2023-04-13,27,Nigeria,3-m,Machine learning,en,Africa
2023-04-14,18,Nigeria,3-m,Machine learning,en,Africa
2023-04-15,21,Nigeria,3-m,Machine learning,en,Africa
2023-04-16,35,Nigeria,3-m,Machine learning,en,Africa
2023-04-17,58,Nigeria,3-m,Machine learning,en,Africa
2023-04-18,23,Nigeria,3-m,Machine learning,en,Africa
2023-04-19,0,Nigeria,3-m,Machine learning,en,Africa
2023-04-20,0,Nigeria,3-m,Machine learning,en,Africa
2023-04-21,69,Nigeria,3-m,Machine learning,en,Africa
2023-04-22,39,Nigeria,3-m,Machine learning,en,Africa
2023-04-23,0,Nigeria,3-m,Machine learning,en,Africa
2023-04-24,44,Nigeria,3-m,Machine learning,en,Africa
2023-04-25,100,Nigeria,3-m,Machine learning,en,Africa
2023-04-26,39,Nigeria,3-m,Machine learning,en,Africa
2023-04-27,56,Nigeria,3-m,Machine learning,en,Africa
2023-04-28,38,Nigeria,3-m,Machine learning,en,Africa
2023-04-29,21,Nigeria,3-m,Machine learning,en,Africa
2023-04-30,18,Nigeria,3-m,Machine learning,en,Africa
2023-05-01,23,Nigeria,3-m,Machine learning,en,Africa
2023-05-02,43,Nigeria,3-m,Machine learning,en,Africa
2023-05-03,50,Nigeria,3-m,Machine learning,en,Africa
2023-05-04,27,Nigeria,3-m,Machine learning,en,Africa
2023-05-05,60,Nigeria,3-m,Machine learning,en,Africa
2023-05-06,43,Nigeria,3-m,Machine learning,en,Africa
2023-05-07,97,Nigeria,3-m,Machine learning,en,Africa
2023-05-08,46,Nigeria,3-m,Machine learning,en,Africa
2023-05-09,0,Nigeria,3-m,Machine learning,en,Africa
2023-05-10,61,Nigeria,3-m,Machine learning,en,Africa
2023-05-11,25,Nigeria,3-m,Machine learning,en,Africa
2023-05-12,48,Nigeria,3-m,Machine learning,en,Africa
2023-05-13,0,Nigeria,3-m,Machine learning,en,Africa
2023-05-14,0,Nigeria,3-m,Machine learning,en,Africa
2023-02-18,0,Israel,3-m,Machine learning,en,Asia
2023-02-19,0,Israel,3-m,Machine learning,en,Asia
2023-02-20,35,Israel,3-m,Machine learning,en,Asia
2023-02-21,0,Israel,3-m,Machine learning,en,Asia
2023-02-22,30,Israel,3-m,Machine learning,en,Asia
2023-02-23,30,Israel,3-m,Machine learning,en,Asia
2023-02-24,0,Israel,3-m,Machine learning,en,Asia
2023-02-25,42,Israel,3-m,Machine learning,en,Asia
2023-02-26,41,Israel,3-m,Machine learning,en,Asia
2023-02-27,19,Israel,3-m,Machine learning,en,Asia
2023-02-28,30,Israel,3-m,Machine learning,en,Asia
2023-03-01,26,Israel,3-m,Machine learning,en,Asia
2023-03-02,30,Israel,3-m,Machine learning,en,Asia
2023-03-03,0,Israel,3-m,Machine learning,en,Asia
2023-03-04,0,Israel,3-m,Machine learning,en,Asia
2023-03-05,53,Israel,3-m,Machine learning,en,Asia
2023-03-06,47,Israel,3-m,Machine learning,en,Asia
2023-03-07,0,Israel,3-m,Machine learning,en,Asia
2023-03-08,36,Israel,3-m,Machine learning,en,Asia
2023-03-09,0,Israel,3-m,Machine learning,en,Asia
2023-03-10,58,Israel,3-m,Machine learning,en,Asia
2023-03-11,0,Israel,3-m,Machine learning,en,Asia
2023-03-12,29,Israel,3-m,Machine learning,en,Asia
2023-03-13,33,Israel,3-m,Machine learning,en,Asia
2023-03-14,64,Israel,3-m,Machine learning,en,Asia
2023-03-15,60,Israel,3-m,Machine learning,en,Asia
2023-03-16,97,Israel,3-m,Machine learning,en,Asia
2023-03-17,0,Israel,3-m,Machine learning,en,Asia
2023-03-18,0,Israel,3-m,Machine learning,en,Asia
2023-03-19,26,Israel,3-m,Machine learning,en,Asia
2023-03-20,0,Israel,3-m,Machine learning,en,Asia
2023-03-21,0,Israel,3-m,Machine learning,en,Asia
2023-03-22,0,Israel,3-m,Machine learning,en,Asia
2023-03-23,0,Israel,3-m,Machine learning,en,Asia
2023-03-24,33,Israel,3-m,Machine learning,en,Asia
2023-03-25,38,Israel,3-m,Machine learning,en,Asia
2023-03-26,17,Israel,3-m,Machine learning,en,Asia
2023-03-27,26,Israel,3-m,Machine learning,en,Asia
2023-03-28,0,Israel,3-m,Machine learning,en,Asia
2023-03-29,0,Israel,3-m,Machine learning,en,Asia
2023-03-30,0,Israel,3-m,Machine learning,en,Asia
2023-03-31,100,Israel,3-m,Machine learning,en,Asia
2023-04-01,55,Israel,3-m,Machine learning,en,Asia
2023-04-02,0,Israel,3-m,Machine learning,en,Asia
2023-04-03,0,Israel,3-m,Machine learning,en,Asia
2023-04-04,0,Israel,3-m,Machine learning,en,Asia
2023-04-05,0,Israel,3-m,Machine learning,en,Asia
2023-04-06,0,Israel,3-m,Machine learning,en,Asia
2023-04-07,82,Israel,3-m,Machine learning,en,Asia
2023-04-08,24,Israel,3-m,Machine learning,en,Asia
2023-04-09,0,Israel,3-m,Machine learning,en,Asia
2023-04-10,0,Israel,3-m,Machine learning,en,Asia
2023-04-11,0,Israel,3-m,Machine learning,en,Asia
2023-04-12,0,Israel,3-m,Machine learning,en,Asia
2023-04-13,21,Israel,3-m,Machine learning,en,Asia
2023-04-14,0,Israel,3-m,Machine learning,en,Asia
2023-04-15,0,Israel,3-m,Machine learning,en,Asia
2023-04-16,84,Israel,3-m,Machine learning,en,Asia
2023-04-17,28,Israel,3-m,Machine learning,en,Asia
2023-04-18,41,Israel,3-m,Machine learning,en,Asia
2023-04-19,0,Israel,3-m,Machine learning,en,Asia
2023-04-20,0,Israel,3-m,Machine learning,en,Asia
2023-04-21,64,Israel,3-m,Machine learning,en,Asia
2023-04-22,29,Israel,3-m,Machine learning,en,Asia
